year,surveyID,beachID,beach_name,beach_county,beach_region,lat,lon,survey_window,wind_direction,wind_strength,sea_state,tot_survey_hours,number_volunteers,length_surveyed_metres,lighters_tobacco_pouches,cigarette_packets,cigarette_stubs
2017,53011,3317,Beckfoot Beach,Cumbria,North West England,54.83430398,-3.4144177,Autumn 2017,Onshore,Strong,Rough,0.17,1,100,,,
2017,53028,3317,Beckfoot Beach,Cumbria,North West England,54.83430398,-3.4144177,Autumn 2017,Onshore,Strong,Rough,0.25,1,100,,,
2017,53034,3317,Beckfoot Beach,Cumbria,North West England,54.83430398,-3.4144177,Autumn 2017,Onshore,Strong,Rough,0.33,1,100,,,
2017,53044,3317,Beckfoot Beach,Cumbria,North West England,54.83430398,-3.4144177,Autumn 2017,Onshore,Strong,Rough,0.25,1,100,,,
2017,53425,2386,Brancaster,Norfolk,South East England,52.97645194,0.649116039,Autumn 2017,,,,1,15,100,,,
2017,53054,3317,Beckfoot Beach,Cumbria,North West England,54.83430398,-3.4144177,Autumn 2017,Onshore,Light,Calm,0.25,1,100,,,
2017,53063,47657,Wardie Bay Beach,Edinburgh,Scotland,55.98026649,-3.216574788,Autumn 2017,,,Calm,2,19,100,1,1,44
2017,53056,3317,Beckfoot Beach,Cumbria,North West England,54.83430398,-3.4144177,Autumn 2017,Onshore,Strong,Rough,0.25,1,100,,,
2017,53154,2647,Perelle,Guernsey,Channel Islands,49.46168118,-2.631767392,Autumn 2017,,,,1,1,100,,,
2017,53067,24981,Lade Fort Beach,Kent,South East England,50.94960743,0.966696431,Autumn 2017,Offshore,Light,Calm,2,2,100,,,
2017,61212,52919,RIVER Hammersmith Bridge (South Bank) ,Greater London,South East England,51.4862236,-0.2300701,Autumn 2017,,,,3,23,100,,,
2017,53146,2612,Filey,North Yorkshire,North East England,54.214372,-0.278308,Autumn 2017,Offshore,Strong,Moderate,2,48,100,,,1
2017,61206,52920,Thamesroad Wetland,Greater London,South East England,51.45815308,0.201834773,Autumn 2017,,,,2.5,10,100,,,
2017,53117,53101,Tal-y-Bont,Gwynedd,Wales,52.76798309,-4.104561822,Autumn 2017,Offshore,Strong,Moderate,1.5,2,100,,,
2017,53104,3584,Erskine Beach,Renfrewshire,Scotland,55.924682,-4.4772291,Autumn 2017,Offshore,Light,Calm,2,8,100,1,0,0
2017,53178,2940,Oldshore More,Highland,Scotland,58.47839512,-5.089437961,Autumn 2017,Onshore,Light,Moderate,3,3,100,,,1
2017,53096,2283,Hopeman East Beach,Moray,Scotland,57.710925,-3.427384,Autumn 2017,Offshore,Strong,Rough,3.5,3,100,,,4
2017,53393,2451,L'Eree,Guernsey,Channel Islands,49.45571867,-2.657167911,Autumn 2017,,Strong,,0.17,1,100,,,
2017,53332,53164,Aberlady Sandspit (2),East Lothian,Scotland,56.02592794,-2.871884107,Autumn 2017,Onshore,Light,Calm,1,4,100,,,
2017,53123,2553,Aberlady Bay,East Lothian,Scotland,56.01708994,-2.871122762,Autumn 2017,Onshore,Light,Moderate,1,4,100,,1,
2017,53171,2645,Rocquaine (Crocq du Sud end),Guernsey,Channel Islands,49.44254975,-2.650102973,Autumn 2017,Onshore,Strong,Rough,1,4,100,,1,
2017,53135,24981,Lade Fort Beach,Kent,South East England,50.94960743,0.966696431,Autumn 2017,Onshore,Light,Moderate,2,2,100,2,,
2017,53185,3694,Cocklawburn,Northumberland,North East England,55.73170975,-1.957001641,Autumn 2017,,,Calm,0.58,3,100,,,
2017,53220,47882,Sunnyside beach,Aberdeenshire,Scotland,57.69359822,-2.78065145,Autumn 2017,,,,2,1,100,2,5,
2017,53173,2451,L'Eree,Guernsey,Channel Islands,49.45571867,-2.657167911,Autumn 2017,Onshore,Strong,Rough,1,2,100,,,
2017,53323,45590,Port Seton - Seton Sands ,East Lothian,Scotland,55.97336443,-2.923543453,Autumn 2017,,,,1,1,100,,,
2017,53193,2612,Filey,North Yorkshire,North East England,54.214372,-0.278308,Autumn 2017,Offshore,Strong,Moderate,2,37,100,,,1
2017,53183,53101,Tal-y-Bont,Gwynedd,Wales,52.76798309,-4.104561822,Autumn 2017,,,Calm,1,2,100,,,
2017,53211,2505,"Redcliffe Bay, Portishead",Somerset,South West England,51.47864002,-2.809538841,Autumn 2017,,Light,Calm,1.5,14,100,4,,2
2017,53230,2451,L'Eree,Guernsey,Channel Islands,49.45571867,-2.657167911,Autumn 2017,,Light,Calm,1.08,2,100,,,
2017,53187,19705,"East Bay, North Queensferry",Fife,Scotland,56.01016265,-3.390564322,Autumn 2017,,,Moderate,0.75,6,100,,,
2017,53391,2647,Perelle,Guernsey,Channel Islands,49.46168118,-2.631767392,Autumn 2017,,Strong,Rough,0.25,1,100,,,
2017,53195,3138,Roker,Tyne and Wear,North East England,54.92483822,-1.363309903,Autumn 2017,Onshore,Strong,Calm,1.5,12,100,,2,20
2017,53387,2427,Grandes Rocques,Guernsey,Channel Islands,49.48569126,-2.587376833,Autumn 2017,Offshore,,Moderate,0.25,1,100,,,
2017,53201,3490,Colwyn Bay,Conwy,Wales,53.29579845,-3.719000816,Autumn 2017,Offshore,Light,Moderate,2,24,100,,,11
2017,53209,47657,Wardie Bay Beach,Edinburgh,Scotland,55.98026649,-3.216574788,Autumn 2017,,,,1.5,19,100,,2,59
2017,53218,47862,Cullen beach,Moray,Scotland,57.69951522,-2.846810818,Autumn 2017,Onshore,Strong,Rough,0.75,1,100,1,,
2017,53234,36275,Sand Bay South,Somerset,South West England,51.3653502,-2.965450287,Autumn 2017,,,,1,6,100,2,,
2017,53228,2109,Cramond,Edinburgh,Scotland,55.98064765,-3.299310207,Autumn 2017,,,,1.5,40,100,,,1
2017,53243,21599,Mount Batten,Devon,South West England,50.35826703,-4.127087036,Winter 2017,Onshore,Light,Calm,2,6,100,1,,8
2017,53276,2204,Half Moon Bay,Lancashire,North West England,54.03679952,-2.916246883,Winter 2017,,,,1.5,9,100,1,0,6
2017,53383,2451,L'Eree,Guernsey,Channel Islands,49.45571867,-2.657167911,Winter 2017,,Strong,Rough,0.25,1,100,,,
2017,53253,2761,Cambois and North Blyth,Northumberland,North East England,55.15383986,-1.5213218,Winter 2017,Offshore,Light,Moderate,1.5,2,100,,,
2017,53240,2336,"Flamborough, South Landing",East Riding of Yorkshire,North East England,54.103925,-0.11683,Winter 2017,Offshore,Light,Calm,2,17,100,,,
2017,53266,2451,L'Eree,Guernsey,Channel Islands,49.45571867,-2.657167911,Winter 2017,Onshore,Light,Calm,1.58,5,100,,,2
2017,53261,3389,Felixstowe -  South From Cobbolds Point to Spa Pavilion,Suffolk,South East England,51.9636979,1.367486715,Winter 2017,Onshore,Strong,Moderate,1,3,100,,,3
2017,53385,2451,L'Eree,Guernsey,Channel Islands,49.45571867,-2.657167911,Winter 2017,Offshore,,Moderate,0.25,1,100,,,
2017,53269,3588,Appley Beach,Isle of Wight,South East England,50.62495579,-1.171696799,Winter 2017,Offshore,Strong,Rough,1.25,9,100,0,0,0
2017,54845,3094,Bamburgh (Picnic Bay),Northumberland,North East England,55.61096143,-1.711049978,Winter 2017,Offshore,Strong,Moderate,1.5,1,100,1,,3
2017,53287,3466,Clachan,Argyll and Bute,Scotland,55.75013457,-5.583307743,Winter 2017,Onshore,Light,Moderate,2.5,28,100,,,
2017,53325,2152,Gorleston Beach,Norfolk,South East England,52.56875516,1.732106209,Winter 2017,,,,1,10,100,,1,1
2017,53302,2101,Saltburn 1 (Beck to the Pennant),North Yorkshire,North East England,54.58600289,-0.967633724,Winter 2017,Offshore,Light,Moderate,2,13,100,2,2,8
2017,53304,26326,Saltburn East (Beck to the cliffs),Redcar and Cleveland,North East England,54.58536873,-0.962677002,Winter 2017,Offshore,Light,Moderate,2,25,100,7,1,9
2017,53306,26323,Saltburn West (Pennant to the lifeguard station),Redcar and Cleveland,North East England,54.58671164,-0.969114304,Winter 2017,Offshore,Light,Moderate,2,5,100,0,0,0
2017,53308,2612,Filey,North Yorkshire,North East England,54.214372,-0.278308,Winter 2017,,Light,Moderate,1.5,25,100,,,
2017,53317,3754,Jubilee Beach,Essex,South East England,51.52982536,0.733423233,Winter 2017,Onshore,Strong,Rough,1,42,100,1,4,49
2017,53737,22635,Ovingdean,East Sussex,South East England,50.80659894,-0.072537954,Winter 2017,,Light,Calm,2,16,100,13,0,0
2017,53314,2645,Rocquaine (Crocq du Sud end),Guernsey,Channel Islands,49.44254975,-2.650102973,Winter 2017,Offshore,Light,Calm,1.08,2,100,,,
2017,53389,2647,Perelle,Guernsey,Channel Islands,49.46168118,-2.631767392,Winter 2017,,Strong,Rough,0.33,1,100,,,
2017,53944,53281,Kilrenny ,Fife,Scotland,56.23559898,-2.662725448,Winter 2017,Onshore,Light,Calm,2,27,100,1,,
2017,53319,2243,Kinghorn Harbour,Fife,Scotland,56.06934064,-3.172103762,Winter 2017,Onshore,Light,Moderate,1.17,4,100,,,80
2017,53586,3455,Mill Bay (Orkney),Orkney,Scotland,59.11986736,-2.60265776,Winter 2017,Onshore,Light,Moderate,1,2,100,,,
2017,53346,3009,Birling Gap,East Sussex,South East England,50.74260133,0.200918913,Winter 2017,Onshore,,Rough,2,30,100,17,2,17
2017,53327,2645,Rocquaine (Crocq du Sud end),Guernsey,Channel Islands,49.44254975,-2.650102973,Winter 2017,Onshore,Strong,Rough,1.08,4,100,,,
2017,53354,2892,Broughton,Vale of Glamorgan,Wales,51.42502781,-3.582325406,Winter 2017,Onshore,Strong,Rough,1.67,1,100,,,
2018,54859,3345,Seaton Point,Northumberland,North East England,55.40592165,-1.582792997,Winter 2017,Offshore,Light,Moderate,2,1,100,1,,
2018,53334,53164,Aberlady Sandspit (2),East Lothian,Scotland,56.02592794,-2.871884107,Winter 2017,Onshore,Light,Moderate,2,4,100,2,1,2
2018,53588,2367,Baleshare,Western Isles,Scotland,57.52696572,-7.384185791,Winter 2017,,,,1,10,100,11,,
2018,53617,24529,Hastings Beach - White Rock Road,East Sussex,South East England,50.85322554,0.573745966,Winter 2017,,Light,Moderate,2.02,52,100,15,10,80
2018,54033,2198,Tan-y-Bwlch,Ceredigion,Wales,52.40365506,-4.089061404,Winter 2017,Onshore,Strong,Rough,1.5,27,100,1,,
2018,53577,53365,West of St Leonards Warrior Square,East Sussex,South East England,50.85122571,0.560796261,Winter 2017,,,,1,1,100,1,,22
2018,53342,2451,L'Eree,Guernsey,Channel Islands,49.45571867,-2.657167911,Winter 2017,Onshore,Strong,Rough,1.25,4,100,,,
2018,55481,36174,Seatown 2,Dorset,South West England,50.72009819,-2.817140221,Winter 2017,Offshore,Light,Calm,1,4,100,,,
2018,54861,2888,Alnmouth,Northumberland,North East England,55.38952023,-1.60479784,Winter 2017,,Light,Rough,1,1,100,1,,
2018,53650,2089,Druridge Bay Country Park,Northumberland,North East England,55.29047387,-1.570347547,Winter 2017,,,,1.75,1,100,,,11
2018,54746,3277,Cresswell Foreshore,Northumberland,North East England,55.24293846,-1.554856995,Winter 2017,Offshore,Light,Moderate,0.92,1,100,,,1
2018,53652,53644,Newbiggin - North of Newbiggin Point,Northumberland,North East England,55.18818474,-1.502809524,Winter 2017,,,,0.67,1,100,,,
2018,53648,53645,Blyth South Beach,Northumberland,North East England,55.10595882,-1.497109902,Winter 2017,,,Moderate,0.68,1,100,,,
2018,54852,2920,Embleton Bay,Northumberland,North East England,55.50016481,-1.615287543,Winter 2017,Onshore,,Moderate,1,4,100,,,2
2018,55002,54851,Embleton Bay North,Northumberland,North East England,55.502012,-1.617136002,Winter 2017,Onshore,Light,Moderate,0.42,4,100,,,
2018,53454,2109,Cramond,Edinburgh,Scotland,55.98064765,-3.299310207,Winter 2017,,,Rough,2,88,100,4,5,11
2018,53398,25797,Polhawn,Cornwall,South West England,50.3251762,-4.220455885,Winter 2017,Onshore,Strong,Moderate,6.5,25,100,9,0,0
2018,53469,3190,Bridlington North Sands,East Riding of Yorkshire,North East England,54.08718095,-0.182240009,Winter 2017,Onshore,Strong,Rough,1.5,60,100,5,,6
2018,53483,2792,Hightown,Merseyside,North West England,53.51329851,-3.063280296,Winter 2017,Onshore,Strong,Rough,2.5,2,100,1,,
2018,53396,2130,Lunderston Bay,Inverclyde,Scotland,55.92119534,-4.874700308,Winter 2017,,,,2,86,100,7,3,1
2018,53452,53264,Irvine Beach ,North Ayrshire,Scotland,55.6052731,-4.6935513,Winter 2017,Onshore,Light,Moderate,1.33,18,100,,,
2018,53461,2173,Sand Bay,Somerset,South West England,51.37673635,-2.961770296,Winter 2017,,,,2,196,100,50,,11
2018,53480,3772,Worthing west of Sailing Club,West Sussex,South East England,50.80586692,-0.406504869,Winter 2017,,Light,Calm,2,27,100,0,0,0
2018,53579,53365,West of St Leonards Warrior Square,East Sussex,South East England,50.85122571,0.560796261,Winter 2017,Offshore,Light,Calm,1,1,100,,1,52
2018,54863,53975,Buston Links,Northumberland,North East England,55.37722811,-1.605806351,Winter 2017,Offshore,Strong,Moderate,0.75,2,100,,,
2018,53466,3116,Langland Bay,Swansea,Wales,51.56783504,-4.013185666,Winter 2017,Onshore,Light,Moderate,1,16,100,0,0,0
2018,53409,2141,Rottingdean,East Sussex,South East England,50.80208348,-0.054953098,Winter 2017,,,,1.75,30,100,1,,
2018,53456,2645,Rocquaine (Crocq du Sud end),Guernsey,Channel Islands,49.44254975,-2.650102973,Winter 2017,,Light,Calm,0.92,2,100,,,
2018,53637,2356,Killiedraughts Bay,Scottish Borders,Scotland,55.8754914,-2.10393548,Winter 2017,,,Moderate,3,2,100,1,,3
2018,53639,2274,Eyemouth,Scottish Borders,Scotland,55.87417326,-2.092632651,Winter 2017,,Strong,Rough,1,2,100,,,5
2018,53716,3469,Formby (Freshfields),Lancashire,North West England,53.56658619,-3.099367618,Winter 2017,Onshore,Strong,Moderate,0.58,1,100,0,,
2018,53635,2254,Linkim Shore,Scottish Borders,Scotland,55.88474722,-2.126530409,Winter 2017,Offshore,Strong,Rough,3,1,100,,,
2018,53491,2612,Filey,North Yorkshire,North East England,54.214372,-0.278308,Winter 2017,,Light,Calm,2,16,100,,,
2018,53497,2761,Cambois and North Blyth,Northumberland,North East England,55.15383986,-1.5213218,Winter 2017,Offshore,Light,Calm,1.5,6,100,1,,
2018,54855,3678,Howdiemont Sands,Northumberland,North East England,55.434433,-1.585077,Winter 2017,Onshore,Light,Calm,1,2,100,,,1
2018,54449,3872,Worthing - Pool to Esplanade,West Sussex,South East England,50.8107602,-0.363278389,Winter 2017,,Light,Calm,2,9,100,,,
2018,54843,3444,Budle Bay (Budle Farm to Budle point),Northumberland,North East England,55.61910623,-1.736397611,Winter 2017,Offshore,Strong,Moderate,1,2,100,,,
2018,53731,2399,Sizewell,Suffolk,South East England,52.20392471,1.622200012,Winter 2017,Offshore,Light,Moderate,2,45,100,,,2
2018,55505,21694,Browarth Point,Isles of Scilly,South West England,49.894586,-6.349566,Winter 2017,Onshore,Strong,Moderate,2,1,100,0,0,0
2018,54952,54854,Sugar Sands,Northumberland,North East England,55.43645208,-1.589584351,Winter 2017,Offshore,Light,Calm,0.92,2,100,,,
2018,53581,53365,West of St Leonards Warrior Square,East Sussex,South East England,50.85122571,0.560796261,Winter 2017,Offshore,Light,Moderate,1,1,100,1,,23
2018,53560,52035,Sea Life Sanctuary,Argyll,Scotland,56.51865544,-5.342090816,Winter 2017,Onshore,Strong,Rough,2,7,100,,,
2018,55999,53524,Teithil Beach,Argyll and Bute,Scotland,56.5302203,-5.312567018,Winter 2017,,Light,Moderate,4,5,100,1,1,10
2018,53539,2239,Blackness,Falkirk,Scotland,56.00235408,-3.515646458,Winter 2017,Offshore,Strong,Rough,2,16,100,,,
2018,53583,2451,L'Eree,Guernsey,Channel Islands,49.45571867,-2.657167911,Winter 2017,Onshore,Light,Calm,0.67,3,100,,,
2018,55000,54867,Amble little Shore,Northumberland,North East England,55.33673608,-1.575787067,Winter 2017,,Light,Calm,0.75,1,100,,,2
2018,54078,2889,Westward Ho!,Devon,South West England,51.05174335,-4.230273064,Winter 2017,Onshore,Light,Calm,1,60,100,2,,
2018,54954,54838,Berwick Haven Holiday Park,Northumberland,North East England,55.7761989,-1.99719429,Winter 2017,,Light,Calm,0.5,2,100,,,1
2018,54868,3141,Saltpans (The) (Amble),Northumberland,North East England,55.32923765,-1.561772094,Winter 2017,,Light,Calm,1.25,2,100,,,
2018,53822,24529,Hastings Beach - White Rock Road,East Sussex,South East England,50.85322554,0.573745966,Winter 2017,,Light,Moderate,2,31,100,8,5,127
2018,53825,53339,East of Hastings Pier,East Sussex,South East England,50.8530596,0.573622584,Winter 2017,,Light,Moderate,2,31,100,8,4,127
2018,53677,2180,Jennycliffe BEACH,Devon,South West England,50.35063693,-4.121328351,Winter 2017,,Light,Calm,2,55,100,4,,4
2018,53700,53365,West of St Leonards Warrior Square,East Sussex,South East England,50.85122571,0.560796261,Winter 2017,Onshore,Light,Calm,0.75,1,100,3,3,35
2018,53813,3694,Cocklawburn,Northumberland,North East England,55.73170975,-1.957001641,Winter 2017,Onshore,Strong,Rough,1,5,100,,,2
2018,55643,55372,Santa Warna,Cornwall,South West England,49.89007261,-6.347007751,Winter 2017,,,,2,1,100,1,0,0
2018,54847,2533,Beadnell Bay,Northumberland,North East England,55.54936858,-1.632370949,Winter 2017,Onshore,Strong,Moderate,0.58,1,100,,,
2018,54836,3352,Pier Road Beach,Northumberland,North East England,55.76624122,-1.990864277,Winter 2017,Offshore,Strong,Calm,0.75,2,100,,,
2018,54998,54838,Berwick Haven Holiday Park,Northumberland,North East England,55.7761989,-1.99719429,Winter 2017,,Light,Calm,0.33,2,100,,,
2018,53780,2341,Aldeburgh (Moote Hall to Lifeboat Station),Suffolk,South East England,52.15350052,1.602855921,Winter 2017,Offshore,Light,Calm,2,35,100,2,47,11
2018,53815,2612,Filey,North Yorkshire,North East England,54.214372,-0.278308,Winter 2017,,,Moderate,2,40,100,,,
2018,53735,2761,Cambois and North Blyth,Northumberland,North East England,55.15383986,-1.5213218,Winter 2017,Offshore,Light,Calm,1.5,4,100,1,,4
2018,54040,2451,L'Eree,Guernsey,Channel Islands,49.45571867,-2.657167911,Winter 2017,Onshore,Light,Rough,1,2,100,,,
2018,53741,3798,"Bell Bay, Isle of Cumbrae",North Ayrshire,Scotland,55.75389673,-4.915475983,Winter 2017,Onshore,Strong,Moderate,1,8,100,0,0,0
2018,53935,52919,RIVER Hammersmith Bridge (South Bank) ,Greater London,South East England,51.4862236,-0.2300701,Winter 2017,,,,2.5,23,100,1,,
2018,53933,53623,"RIVER Brook Farm Open Space, London Borough of Barnet ",Hertfordshire,South East England,51.63053853,-0.181467533,Winter 2017,,,,3,4,100,1,1,
2018,54839,2199,Spittal,Northumberland,North East England,55.75687792,-1.9888451,Winter 2017,,Light,Calm,0.75,1,100,2,1,8
2018,54841,3325,"North Shore, Holy Island",Northumberland,North East England,55.685772,-1.831389481,Winter 2017,Offshore,Strong,Moderate,0.75,1,100,,,
2018,54849,2882,Low Newton (Newton Point),Northumberland,North East England,55.52081315,-1.608750048,Winter 2017,Onshore,Strong,Moderate,0.17,2,100,,,
2018,54042,2451,L'Eree,Guernsey,Channel Islands,49.45571867,-2.657167911,Winter 2017,,Light,Rough,1,4,100,,,
2018,55645,21694,Browarth Point,Isles of Scilly,South West England,49.894586,-6.349566,Winter 2017,,,,2,1,100,0,0,0
2018,53774,2070,Robin Hood's Bay,North Yorkshire,North East England,54.43023379,-0.531949103,Winter 2017,Onshore,Light,Moderate,1.5,10,100,,,
2018,53886,53711,Portobello Swim Centre,Edinburgh City,Scotland,55.95357695,-3.106759786,Winter 2017,,Light,Calm,2,103,100,1,1,40
2018,53788,53101,Tal-y-Bont,Gwynedd,Wales,52.76798309,-4.104561822,Winter 2017,Offshore,Light,Calm,1.25,3,100,,,
2018,53850,53471,Naish ,Hampshire,South East England,50.73686254,-1.679835319,Spring 2018,Onshore,Strong,Moderate,1.07,2,100,1,,1
2018,53875,2501,Llandudno,Conwy,Wales,53.32520865,-3.826010227,Spring 2018,Onshore,Strong,Rough,1.47,33,100,9,,
2018,55386,2196,Vazon South,Guernsey,Channel Islands,49.46401717,-2.624648809,Spring 2018,Offshore,Light,Calm,1,10,100,,,
2018,55407,2376,Vazon North,Guernsey,Channel Islands,49.4744,-2.6053,Spring 2018,Offshore,Light,Calm,1,10,100,,,
2018,54459,53646,Shoreham Beach Central,West Sussex,South East England,50.82679914,-0.257019997,Spring 2018,,,,2,5,100,1,,
2018,54017,48131,Lancing beach,West Sussex,South East England,50.81969546,-0.322944095,Spring 2018,Onshore,Strong,Moderate,0.75,19,100,,,72
2018,54044,2451,L'Eree,Guernsey,Channel Islands,49.45571867,-2.657167911,Spring 2018,Offshore,Strong,,1,2,100,,,
2018,53891,2645,Rocquaine (Crocq du Sud end),Guernsey,Channel Islands,49.44254975,-2.650102973,Spring 2018,Onshore,Light,Calm,0.75,2,100,,,
2018,55539,53855,Tacket Wood end,Devon County,South West England,50.27741323,-3.77376117,Spring 2018,Onshore,Light,Calm,0.5,1,100,,,
2018,53853,2524,Boatsands/Harbour Beach,Devon,South West England,50.27445522,-3.771185875,Spring 2018,Offshore,Strong,Calm,1,1,100,1,,
2018,54857,3102,Boulmer,Northumberland,North East England,55.42108021,-1.580303907,Spring 2018,Onshore,Strong,,1,1,100,,,
2018,53942,3077,Fraisthorpe Beach,East Riding of Yorkshire,North East England,54.0413953,-0.213055328,Spring 2018,,Light,Moderate,2,8,100,,,
2018,53870,3317,Beckfoot Beach,Cumbria,North West England,54.83430398,-3.4144177,Spring 2018,Offshore,Light,Calm,1.5,3,100,,,
2018,53899,2173,Sand Bay,Somerset,South West England,51.37673635,-2.961770296,Spring 2018,Offshore,Strong,Calm,2,32,100,1,,6
2018,54002,2229,Gibraltar Point (North) Nature Reserve,Lincolnshire,North East England,53.09691029,0.334482193,Spring 2018,Offshore,Light,Calm,2,4,100,,,
2018,54355,24529,Hastings Beach - White Rock Road,East Sussex,South East England,50.85322554,0.573745966,Spring 2018,,Light,Calm,2,22,100,5,3,52
2018,54357,53339,East of Hastings Pier,East Sussex,South East England,50.8530596,0.573622584,Spring 2018,,Light,Calm,2,22,100,4,3,52
2018,53912,2709,Thorpe Bay,Essex,South East England,51.52834262,0.755309665,Spring 2018,Onshore,Strong,Moderate,2,55,100,13,9,24
2018,53959,2141,Rottingdean,East Sussex,South East England,50.80208348,-0.054953098,Spring 2018,Offshore,Light,Moderate,2,25,100,1,,4
2018,53929,51509,Ryhope Village Beach,Tyne & Wear,North East England,54.87169904,-1.353313923,Spring 2018,Offshore,Light,Rough,1.5,12,100,,,
2018,53893,2645,Rocquaine (Crocq du Sud end),Guernsey,Channel Islands,49.44254975,-2.650102973,Spring 2018,Onshore,Light,Calm,0.67,2,100,,,
2018,54046,2451,L'Eree,Guernsey,Channel Islands,49.45571867,-2.657167911,Spring 2018,Onshore,Light,Calm,1,2,100,,,
2018,53872,3317,Beckfoot Beach,Cumbria,North West England,54.83430398,-3.4144177,Spring 2018,Offshore,Light,Calm,0.5,3,100,,,
2018,55507,55368,Gugh Bar,Cornwall,South West England,49.89355619,-6.334154606,Spring 2018,,,,2,1,100,0,0,0
2018,53877,47657,Wardie Bay Beach,Edinburgh,Scotland,55.98026649,-3.216574788,Spring 2018,,,Moderate,2.5,55,100,12,,2
2018,54165,2336,"Flamborough, South Landing",East Riding of Yorkshire,North East England,54.103925,-0.11683,Spring 2018,Offshore,Light,Calm,2,45,100,,,
2018,53901,2204,Half Moon Bay,Lancashire,North West England,54.03679952,-2.916246883,Spring 2018,,,,2,10,100,,,
2018,53903,50590,Half Moon Bay 2,Lancashire,North West England,54.04125416,-2.905551153,Spring 2018,,,,2,10,100,2,,3
2018,53917,20741,Shingle Street - Coastguard Cottages to The Beacon,Suffolk,South East England,52.03448524,1.455826371,Spring 2018,Offshore,Light,Moderate,2,24,100,1,,
2018,53946,2901,St Bees,Cumbria,North West England,54.48982842,-3.605092764,Spring 2018,Onshore,Strong,Moderate,1,37,100,1,0,23
2018,54437,54375,Cuckmere Haven West,East Sussex,South East England,50.75906768,0.146298409,Spring 2018,,Light,Calm,2,19,100,4,,
2018,53948,51089,Hove King Alfred Leisure Centre,East Sussex,South East England,50.82462027,-0.181365609,Spring 2018,,Light,Calm,1,9,100,,1,13
2018,53957,2727,Poppit,Pembrokeshire,Wales,52.106482,-4.701649,Spring 2018,Onshore,Strong,Rough,1,9,100,2,,2
2018,53977,36275,Sand Bay South,Somerset,South West England,51.3653502,-2.965450287,Spring 2018,,Strong,Moderate,2,12,100,0,0,0
2018,54023,3174,Lathallan,Aberdeenshire,Scotland,56.79242469,-2.340539116,Spring 2018,Offshore,Strong,Rough,1.5,12,100,1,,
2018,54048,2451,L'Eree,Guernsey,Channel Islands,49.45571867,-2.657167911,Spring 2018,Onshore,Light,,1,3,100,,,
2018,53953,47657,Wardie Bay Beach,Edinburgh,Scotland,55.98026649,-3.216574788,Spring 2018,,Strong,Rough,1,95,100,3,,1
2018,54429,51621,"RIVER Lea, Hackney",East London,South East England,51.57038889,-0.05456686,Spring 2018,,Strong,,2,9,100,,,
2018,54427,53625,"Hogsmill River, Green Lane Recreation Ground, Royal  Borough of Kingston ",Greater London,South East England,51.3889321,-0.269855256,Spring 2018,,Light,,2.5,10,100,1,2,
2018,53999,52860,Langdon Dawlish,Devon,South West England,50.59202031,-3.444106579,Spring 2018,,Light,Calm,1.5,9,100,,2,
2018,53970,3620,Pettycur Bay,Fife,Scotland,56.0621139,-3.183744649,Spring 2018,Onshore,Strong,Moderate,2.08,7,100,5,0,0
2018,54050,2451,L'Eree,Guernsey,Channel Islands,49.45571867,-2.657167911,Spring 2018,Onshore,Light,Moderate,1,2,100,,,
2018,54026,53451,Holywell Bay Mount,East Sussex,South West England,50.75836863,0.281910896,Spring 2018,Offshore,Light,Calm,2,1,100,,,6
2018,53995,2873,Southwold - The Denes,Suffolk,South East England,52.32289453,1.680221558,Spring 2018,,,Moderate,2,162,100,1,0,5
2018,54038,26075,Brighton Pier,East Sussex,South East England,50.81914045,-0.13623476,Spring 2018,,,Calm,1.25,15,100,,,8
2018,53982,47596,Chesil Beach (The Royal Inn Pub) ,North somerset,South West England,51.49498457,-2.75908649,Spring 2018,Onshore,Light,Calm,1.5,9,100,,2,1
2018,55511,21694,Browarth Point,Isles of Scilly,South West England,49.894586,-6.349566,Spring 2018,,,,2,1,100,0,0,0
2018,53990,2872,Layde Bay,Somerset,South West England,51.45231208,-2.85213232,Spring 2018,,Light,Moderate,2.02,31,100,2,2,45
2018,54009,53365,West of St Leonards Warrior Square,East Sussex,South East England,50.85122571,0.560796261,Spring 2018,Onshore,Light,Calm,1,1,100,2,1,40
2018,53980,2363,Seaton Sluice,Northumberland,North East England,55.08563844,-1.475815773,Spring 2018,Onshore,Strong,Moderate,1.5,4,100,,,
2018,53987,2594,Sandy Cove,Cornwall,South West England,50.10131288,-5.544726848,Spring 2018,,Light,Calm,2,7,100,,,
2018,55452,53656,Limekilns Car Park beach,Fife,Scotland,56.03466067,-3.488005595,Spring 2018,Onshore,Strong,Calm,1.25,18,100,1,,4
2018,55461,52599,"Limekilns Brucehaven Road, West of Sailing Club",Fife,Scotland,56.03198888,-3.479619026,Spring 2018,Offshore,Strong,Moderate,1.25,18,100,6,,
2018,55465,53657,Limekilns Red Row Beach (East of Pier),Fife,Scotland,56.03374523,-3.482145667,Spring 2018,,Light,Calm,1.25,21,100,,,2
2018,54100,3866,"Helensburgh Beach, West Bay",Argyll & Bute,Scotland,56.00722356,-4.759590626,Spring 2018,,,Calm,1,31,100,,2,1
2018,55376,53938,croy,South Ayrshire,Scotland,55.37557169,-4.769674108,Spring 2018,Offshore,Light,Calm,3,67,100,1,,1
