ID,Country,Area,Individual wind farm ID,Lat,Long,Spp level,Order or class,Common name,Genus,Species,All species studied?,Duration (years),Total period (d),Metrics,Value,Quality,Correction factor used?,Estimation of value,Buffer area m2,Main habitat,Habitat detail,N wind farms,N turbines,Per turbine output (MW)
161,Portugal,Serra Estrela,Mosqueiros I,40.4605,-7.346083333,1,chiroptera,Mehely's horseshoe bat ,Rhinolophus,mehelyi,Y,1,183,Mortality per turbine,0,Low,Y,Y,7857.142857,,,1,4,2
161,Portugal,Serra Estrela,Mosqueiros I,40.4605,-7.346083333,1,chiroptera,Greater noctule bat,Nyctalus,lasiopterus,Y,1,183,Mortality per turbine,0,Low,Y,Y,7857.142857,,,1,4,2
161,Portugal,Serra Estrela,Mosqueiros I,40.4605,-7.346083333,1,chiroptera,Common noctule,Nyctalus,noctula,Y,1,183,Mortality per turbine,0,Low,Y,Y,7857.142857,,,1,4,2
161,Portugal,Serra Estrela,Mosqueiros I,40.4605,-7.346083333,1,chiroptera,Lesser mouse-eared bat,Myotis,blythii,Y,1,183,Mortality per turbine,0,Low,Y,Y,7857.142857,,,1,4,2
161,Portugal,Serra Estrela,Mosqueiros I,40.4605,-7.346083333,1,chiroptera,Soprano pipistrelle,Pipistrellus,pygmaeus,Y,1,183,Mortality per turbine,0,Low,Y,Y,7857.142857,,,1,4,2
161,Portugal,Serra Estrela,Mosqueiros I,40.4605,-7.346083333,1,chiroptera,Common bent-wing bat,Miniopterus,schreibersii,Y,1,183,Mortality per turbine,0,Low,Y,Y,7857.142857,,,1,4,2
161,Portugal,Serra Estrela,Guarda,40.53997222,-7.269972222,2,chiroptera,Bat sp,,,Y,1,183,Mortality per turbine,3,Low,Y,N,,,,1,4,2
161,Portugal,Serra Estrela,Guarda,40.53997222,-7.269972222,1,chiroptera,Lesser Noctule,Nyctalus ,leisleri,Y,1,183,Mortality per turbine,3,Low,Y,Y,,,,1,4,2
161,Portugal,Serra Estrela,Guarda,40.53997222,-7.269972222,1,chiroptera,Soprano pipistrelle,Pipistrellus,pygmaeus,Y,1,183,Mortality per turbine,0,Low,Y,Y,,,,1,4,2
161,Portugal,Serra Estrela,Guarda,40.53997222,-7.269972222,1,chiroptera,Common Pipistrelle,Pipistrellus,pipistrellus,Y,1,183,Mortality per turbine,0,Low,Y,Y,,,,1,4,2
161,Portugal,Serra Estrela,Guarda,40.53997222,-7.269972222,1,chiroptera,Serotine bat,Eptesicus,serotinus,Y,1,183,Mortality per turbine,0,Low,Y,Y,,,,1,4,2
161,Portugal,Serra Estrela,Guarda,40.53997222,-7.269972222,1,chiroptera,Kuhl's Pipistrelle,Pipistrellus,kuhlii,Y,1,183,Mortality per turbine,0,Low,Y,Y,,,,1,4,2
161,Portugal,Serra Estrela,Guarda,40.53997222,-7.269972222,1,chiroptera,Greater mouse-eared bat,Myotis,myotis,Y,1,183,Mortality per turbine,0,Low,Y,Y,,,,1,4,2
161,Portugal,Serra Estrela,Guarda,40.53997222,-7.269972222,1,chiroptera,Lesser mouse-eared bat,Myotis,blythii,Y,1,183,Mortality per turbine,0,Low,Y,Y,,,,1,4,2
161,Portugal,Serra Estrela,Guarda,40.53997222,-7.269972222,1,chiroptera,Common bent-wing bat,Miniopterus,schreibersii,Y,1,183,Mortality per turbine,0,Low,Y,Y,,,,1,4,2
192,Portugal,,Sabugul,40.371459,-7.203023,2,chiroptera,,,,Y,1,365,Annual mortality per turbine,21.9,Low,Y,N,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,Common Pipistrelle,Pipistrellus,pipistrellus,Y,1,365,Annual mortality per turbine,10.95,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,2,chiroptera,Pipistrelle sp,,,Y,1,365,Annual mortality per turbine,3.65,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,Lesser Noctule,Nyctalus,leisleri,Y,1,365,Annual mortality per turbine,7.3,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,Greater horseshoe bat,Rhinolophus,ferrumequinum,Y,1,365,Annual mortality per turbine,0,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,Mediterranean horseshoe bat,Rhinolophus,euryale,Y,1,365,Annual mortality per turbine,0,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,Escalera’s bat,Myotis,escalerai,Y,1,365,Annual mortality per turbine,0,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,Kuhl's Pipistrelle,Pipistrellus,kuhlii,Y,1,365,Annual mortality per turbine,0,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,Soprano pipistrelle,Pipistrellus,pygmaeus,Y,1,365,Annual mortality per turbine,0,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,Common Bentwing Bat,Miniopterus,schreibersii,Y,1,365,Annual mortality per turbine,0,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,Savi's pipistrelle,Hypsugo,savii,Y,1,365,Annual mortality per turbine,0,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,Greater noctule bat,Nyctalus,lasiopterus,Y,1,365,Annual mortality per turbine,0,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,Common noctule,Nyctalus,noctula,Y,1,365,Annual mortality per turbine,0,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,Barbastelle,Barbastella,barbastellus,Y,1,365,Annual mortality per turbine,0,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,European Free-tailed Bat,Tadarida ,teniotis,Y,1,365,Annual mortality per turbine,0,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,Mediterranean horseshoe bat,Rhinolophus,euryale,Y,1,365,Annual mortality per turbine,0,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,Mehely's horseshoe bat ,Rhinolophus,mehelyi,Y,1,365,Annual mortality per turbine,0,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
192,Portugal,,Sabugul,40.371459,-7.203023,1,chiroptera,Geoffroy's bat ,Myotis ,emarginatus,Y,1,365,Annual mortality per turbine,0,Low,Y,Y,7857.142857,,Rock outcrops,1,48,2
43,USA,California,California,,,2,aves,Bird sp,,,N,,365,Annual mortality per turbine,0.073,High,N,Y,,Farmland,,,,
43,USA,Alameda and Contra Costa counties,"USA, Alameda and Contra Costa",,,2,aves,Bird sp,,,N,1,365,Annual mortality per turbine,0.069637883,High,N,Y,,Farmland,,1,359,
43,USA,Alameda and Contra Costa counties,"USA, Alameda and Contra Costa",,,2,aves,Raptor sp,,,N,1,365,Annual mortality per turbine,0.04735376,High,N,Y,,Farmland,,1,359,
2,Spain,"Tarifa, Cadiz","Spain, Tarifa ",36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,2,365,Annual mortality per turbine,0.186,High,Y,N,7857.142857,,,13,296,1.25
2,Spain,"Tarifa, Cadiz","Spain, Tarifa ",36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.228,High,Y,N,7857.142857,,,13,296,1.25
2,Spain,"Tarifa, Cadiz","Spain, Tarifa ",36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.145,High,Y,N,7857.142857,,,13,296,1.25
2,Spain,"Tarifa, Cadiz","Spain, Tarifa ",36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.145,High,Y,N,7857.142857,,,10,254,
2,Spain,"Tarifa, Cadiz",de_Lucas_1,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.156,High,Y,N,7857.142857,,,1,16,1.5
2,Spain,"Tarifa, Cadiz",de_Lucas_2,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.863,High,Y,N,7857.142857,,,1,11,1.9
2,Spain,"Tarifa, Cadiz",de_Lucas_3,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.2,High,Y,N,7857.142857,,,1,15,1.7
2,Spain,"Tarifa, Cadiz",de_Lucas_4,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.818,High,Y,N,7857.142857,,,1,11,1.9
2,Spain,"Tarifa, Cadiz",de_Lucas_5,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.176,High,Y,N,7857.142857,,,1,17,0.8
2,Spain,"Tarifa, Cadiz",de_Lucas_6,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.133,High,Y,N,7857.142857,,,1,30,0.8
2,Spain,"Tarifa, Cadiz",de_Lucas_7,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.454,High,Y,N,7857.142857,,,1,11,2.2
2,Spain,"Tarifa, Cadiz",de_Lucas_8,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.175,High,Y,N,7857.142857,,,1,20,0.8
2,Spain,"Tarifa, Cadiz",de_Lucas_9,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.375,High,Y,N,7857.142857,,,1,28,1.6
2,Spain,"Tarifa, Cadiz",de_Lucas_10,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.166,High,Y,N,7857.142857,,,1,15,0.8
2,Spain,"Tarifa, Cadiz",de_Lucas_11,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.166,High,Y,N,7857.142857,,,1,6,1.6
2,Spain,"Tarifa, Cadiz",de_Lucas_12,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.156,High,Y,N,7857.142857,,,1,16,0.8
2,Spain,"Tarifa, Cadiz",de_Lucas_13,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.115,High,Y,N,7857.142857,,,1,100,0.3
2,Spain,"Tarifa, Cadiz",de_Lucas_1,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0,High,Y,N,7857.142857,,,1,16,1.5
2,Spain,"Tarifa, Cadiz",de_Lucas_2,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.363,High,Y,N,7857.142857,,,1,11,1.9
2,Spain,"Tarifa, Cadiz",de_Lucas_3,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.4,High,Y,N,7857.142857,,,1,15,1.7
2,Spain,"Tarifa, Cadiz",de_Lucas_4,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.636,High,Y,N,7857.142857,,,1,11,1.9
2,Spain,"Tarifa, Cadiz",de_Lucas_5,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.117,High,Y,N,7857.142857,,,1,17,0.8
2,Spain,"Tarifa, Cadiz",de_Lucas_6,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.033,High,Y,N,7857.142857,,,1,30,0.8
2,Spain,"Tarifa, Cadiz",de_Lucas_7,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.727,High,Y,N,7857.142857,,,1,11,2.2
2,Spain,"Tarifa, Cadiz",de_Lucas_8,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.05,High,Y,N,7857.142857,,,1,20,0.8
2,Spain,"Tarifa, Cadiz",de_Lucas_9,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.107,High,Y,N,7857.142857,,,1,28,1.6
2,Spain,"Tarifa, Cadiz",de_Lucas_10,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.133,High,Y,N,7857.142857,,,1,15,0.8
2,Spain,"Tarifa, Cadiz",de_Lucas_11,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.083,High,Y,N,7857.142857,,,1,6,1.6
2,Spain,"Tarifa, Cadiz",de_Lucas_12,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.25,High,Y,N,7857.142857,,,1,16,0.8
2,Spain,"Tarifa, Cadiz",de_Lucas_13,36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,N,1,365,Annual mortality per turbine,0.045,High,Y,N,7857.142857,,,1,100,0.3
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,2,aves,Bird sp,,,Y,4,365,Annual mortality per turbine,1.33,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,2,aves,Raptor sp,,,Y,4,365,Annual mortality per turbine,,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,Y,4,365,Annual mortality per turbine,0.4,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Griffon Vulture,Gyps, fulvus,Y,4,365,Annual mortality per turbine,0.346,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Egyptian Vulture,Neophron ,percnopterus,Y,4,365,Annual mortality per turbine,0.003,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Short-toed Snake Eagle,Circaetus ,gallicus,Y,4,365,Annual mortality per turbine,0.037,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Booted Eagle,Hieraaetus ,pennatus,Y,4,365,Annual mortality per turbine,0.006,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Black Kite,Milvus ,migrans,Y,4,365,Annual mortality per turbine,0.008,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Montagu's Harrier,Circus ,pygargus,Y,4,365,Annual mortality per turbine,0.006,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Marsh Harrier,Circus ,aeruginosus,Y,4,365,Annual mortality per turbine,0.006,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Common Buzzard,Buteo ,buteo,Y,4,365,Annual mortality per turbine,0.009,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Honey Buzzard,Pernis ,apivorus,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Common Kestrel,Falco,tinnunculus,Y,4,365,Annual mortality per turbine,0.043,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Lesser Kestrel,Falco ,naumanni,Y,4,365,Annual mortality per turbine,0.021,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Merlin,Falco ,columbarius,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Eurasian Sparrowhawk,Accipiter,nisus,Y,4,365,Annual mortality per turbine,0.002,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Barn Owl,Tyto,alba,Y,4,365,Annual mortality per turbine,0.003,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Little Owl,Athene ,noctua,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Common Crane,Grus ,grus,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Spoonbill,Platalea ,leucorodia,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,White Stork,Ciconia ,ciconia,Y,4,365,Annual mortality per turbine,0.021,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Black Stork,Ciconia ,nigra,Y,4,365,Annual mortality per turbine,0.002,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Little Egret,Egretta ,garzetta,Y,4,365,Annual mortality per turbine,0.004,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Cattle Egret,Bubulcus ,ibis,Y,4,365,Annual mortality per turbine,0.038,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Night Heron,Nycticorax ,nycticorax,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Northern Bald Ibis,Geronticus ,eremita,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Mallard,Anas,platyrhynchos,Y,4,365,Annual mortality per turbine,0.035,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Great Cormorant,Phalacrocorax ,carbo,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Caspian Gull,Larus ,cachinnans,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Black-headed Gull,Larus,ridibundus,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Rock Dove,Columba,livia,Y,4,365,Annual mortality per turbine,0.002,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Eurasian Turtle Dove,Streptopelia ,turtur,Y,4,365,Annual mortality per turbine,0.003,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,European Golden Plover,Pluvialis ,apricaria,Y,4,365,Annual mortality per turbine,0.004,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Ringed Plover,Charadrius ,hiaticula,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Red-legged Partridge,Alectoris ,rufa,Y,4,365,Annual mortality per turbine,0.027,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Bee-eater,Merops ,apiaster,Y,4,365,Annual mortality per turbine,0.003,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Alpine Swift,Tachymarptis,melba,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Pallid Swift,Apus ,pallidus,Y,4,365,Annual mortality per turbine,0.006,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Common Swift,Apus,apus,Y,4,365,Annual mortality per turbine,0.017,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Great Spotted Cuckoo,Clamator ,glandarius,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Spotless Starling,Sturnus ,unicolor,Y,4,365,Annual mortality per turbine,0.012,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Common Chaffinch,Fringilla ,coelebs,Y,4,365,Annual mortality per turbine,0.004,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,European Greenfinch,Carduelis ,chloris,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,European Goldfinch,Carduelis ,carduelis,Y,4,365,Annual mortality per turbine,0.016,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Yellow Wagtail,Motacilla ,flava,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Pied Wagtail,Motacilla ,alba,Y,4,365,Annual mortality per turbine,0.006,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Red-capped Lark,Calandrella ,cinerea,Y,4,365,Annual mortality per turbine,0.004,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Calandra Lark,Melanocorypha ,calandra,Y,4,365,Annual mortality per turbine,0.091,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Crested Lark,Galerida ,cristata,Y,4,365,Annual mortality per turbine,0.04,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Thekla Lark,Galerida ,theklae,Y,4,365,Annual mortality per turbine,0.002,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Eurasian Skylark,Alauda ,arvensis,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,2,aves,Lark spp,Alauda spp,,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Common Linnet,Carduelis,cannabina,Y,4,365,Annual mortality per turbine,0.007,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,European Robin,Erithacus ,rubecula,Y,4,365,Annual mortality per turbine,0.005,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Corn Bunting,Miliaria,calandra,Y,4,365,Annual mortality per turbine,0.165,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Eurasian Blackcap,Sylvia ,atricapilla,Y,4,365,Annual mortality per turbine,0.004,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Garden Warbler,Sylvia ,borin,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Northern House-martin,Delichon,urbicum,Y,4,365,Annual mortality per turbine,0.004,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Eurasian Crag Martin,Hirundo ,rupestris,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Spanish Sparrow,Passer ,hispaniolensis,Y,4,365,Annual mortality per turbine,0.009,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,House Sparrow,Passer,domesticus,Y,4,365,Annual mortality per turbine,0.145,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,2,aves,Sparrow sp,Passer sp,,Y,4,365,Annual mortality per turbine,0.01,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Woodchat Shrike,Lanius ,senator,Y,4,365,Annual mortality per turbine,0.005,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,European Stonechat,Saxicola ,torquatus,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
3,Spain,"Tarifa,Andalusia","Spain, Tarifa ",36.125741,-5.694479,1,aves,Common Chiffchaff,Phylloscopus ,collybita,Y,4,365,Annual mortality per turbine,0.001,High,Y,N,8100,,,20,251,1.5
